fear
happy
happy
happy
happy
happy
fear
happy
happy
happy
fear
fear
fear
fear
surprise
fear
surprise
fear
fear
fear
angry
fear
happy
happy
fear
fear
fear
fear
surprise
angry
angry
happy
fear
fear
fear
fear
surprise
fear
angry
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
surprise
fear
fear
fear
fear
happy
surprise
happy
happy
fear
happy
fear
fear
fear
happy
happy
happy
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
happy
positive
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
fear
fear
fear
happy
fear
fear
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
fear
fear
fear
neutral
neutral
happy
happy
happy
happy
happy
happy
fear
happy
happy
happy
happy
happy
fear
fear
happy
happy
fear
fear
fear
fear
surprise
fear
surprise
surprise
surprise
fear
fear
fear
fear
surprise
fear
negative
positive
negative
negative
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
surprise
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
surprise
neutral
happy
fear
surprise
surprise
fear
sad
fear
sad
fear
fear
happy
fear
surprise
fear
sad
fear
happy
happy
happy
neutral
happy
happy
neutral
fear
neutral
happy
happy
fear
fear
fear
happy
sad
fear
fear
happy
happy
fear
fear
fear
fear
happy
fear
positive
neutral
angry
neutral
fear
neutral
fear
fear
happy
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
neutral
fear
fear
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
fear
happy
happy
happy
fear
happy
surprise
happy
happy
happy
happy
happy
happy
fear
happy
fear
fear
fear
fear
fear
fear
fear
fear
fear
happy
fear
fear
fear
sad
sad
fear
sad
happy
fear
fear
happy
fear
happy
happy
happy
happy
happy
happy
fear
neutral
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
surprise
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
angry
fear
fear
angry
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
angry
fear
fear
fear
fear
angry
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
neutral
neutral
neutral
happy
neutral
neutral
fear
fear
fear
angry
fear
fear
fear
fear
fear
neutral
neutral
angry
neutral
neutral
neutral
angry
neutral
fear
angry
neutral
neutral
happy
angry
neutral
angry
angry
neutral
angry
neutral
neutral
angry
neutral
angry
positive
neutral
neutral
neutral
angry
neutral
neutral
angry
neutral
happy
happy
happy
neutral
neutral
neutral
neutral
neutral
neutral
neutral
happy
neutral
neutral
neutral
neutral
neutral
neutral
neutral
neutral
neutral
neutral
happy
neutral
happy
fear
fear
fear
fear
fear
fear
fear
happy
neutral
neutral
angry
fear
fear
neutral
fear
fear
fear
fear
neutral
neutral
neutral
neutral
neutral
neutral
neutral
neutral
neutral
neutral
neutral
neutral
neutral
sad
neutral
neutral
fear
happy
neutral
neutral
neutral
fear
fear
angry
neutral
neutral
sad
fear
fear
happy
happy
fear
happy
happy
happy
happy
happy
fear
neutral
neutral
neutral
happy
happy
happy
surprise
fear
fear
neutral
fear
fear
fear
fear
angry
fear
fear
fear
surprise
angry
neutral
neutral
neutral
fear
fear
neutral
neutral
fear
fear
fear
fear
angry
fear
fear
fear
fear
angry
fear
fear
neutral
fear
fear
fear
fear
surprise
fear
fear
fear
fear
fear
fear
fear
fear
fear
neutral
angry
angry
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
fear
angry
angry
fear
fear
fear
fear
angry
angry
fear
angry
fear
fear
angry
neutral
angry
surprise
angry
angry
angry
angry
angry
angry
angry
sad
sad
angry
angry
neutral
sad
sad
surprise
surprise
surprise
angry
angry
surprise
angry
sad
sad
angry
angry
disgust
surprise
sad
disgust
surprise
surprise
angry
surprise
sad
disgust
sad
sad
surprise
surprise
surprise
surprise
surprise
surprise
surprise
surprise
surprise
surprise
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
surprise
sad
sad
sad
sad
angry
sad
angry
sad
sad
sad
sad
sad
sad
sad
sad
angry
sad
sad
angry
sad
sad
sad
sad
sad
sad
sad
sad
sad
disgust
angry
angry
sad
sad
sad
angry
angry
angry
angry
sad
sad
sad
sad
sad
angry
sad
sad
sad
sad
sad
sad
angry
sad
sad
sad
neutral
angry
angry
angry
sad
angry
neutral
angry
neutral
fear
disgust
sad
sad
angry
neutral
sad
sad
sad
sad
angry
surprise
angry
surprise
neutral
sad
angry
angry
sad
angry
angry
angry
angry
angry
angry
angry
angry
sad
sad
sad
sad
neutral
sad
angry
surprise
surprise
sad
sad
angry
sad
sad
sad
disgust
disgust
neutral
neutral
neutral
angry
neutral
surprise
neutral
angry
surprise
neutral
sad
sad
angry
sad
angry
surprise
angry
disgust
sad
angry
angry
angry
angry
angry
sad
sad
sad
sad
sad
sad
angry
disgust
sad
neutral
surprise
surprise
surprise
surprise
surprise
surprise
surprise
surprise
surprise
surprise
angry
angry
surprise
sad
surprise
sad
surprise
surprise
surprise
surprise
angry
sad
angry
surprise
angry
sad
sad
surprise
sad
neutral
neutral
surprise
surprise
surprise
angry
angry
angry
surprise
angry
angry
disgust
sad
sad
happy
happy
happy
sad
happy
happy
happy
fear
happy
sad
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
fear
happy
happy
happy
fear
fear
fear
happy
happy
happy
fear
happy
happy
fear
fear
happy
happy
happy
happy
happy
happy
happy
happy
happy
happy
fear
happy
fear
fear
happy
